* 59433 390 50 0
* 59434 960 150 0
* 59442 780 240 0
* 59444 480 120 0
* 59491 840 360 0
* 59495 660 120 0
* 59510	0	60	0
* 59510	840	60	0
* 59531 420 90 0
* 59543 480 60 0
* 59543 630 90 0
* 59543 870 132 0
* 59585 240 60 0
* 59611 330 45 0
* 59660 480 300 0
* 59660 900 108 0
* 59666 0 300 0
* 59679 1050 60 0
* 59679 1170 150 0
* 59691 540 120 0
* 59699 780 121 0
* 59708 150 240 0
* 59708 540 180 0
* 59708 780 116 0
* 59804 570 120 0
* 59806 1080 122 0
* 59807 60 240 0
* 59807 720 482 0
* 59808 210 150 0
* 59815 0 120 0
* 59819 420 120 0
* 59846 660 542 0
* 59853 360 1200 0
* 59855 1050 83 0
* 59856 1050 90 0
* 59857 690 60 0
* 59880	0	240	0
* 59880	900	300	0
* 59881 1020 125 0
* 59914 300 390 0
* 59916 0 300 0
* 59916 1020 182 0
* 59923 300 1200 0
* 59924 960 60 0
* 59960 300 60 0
* 59965 840 360 0
* 59978 0 60 0
* 59978 930 150 0
* 59995 840 109 0
* 60005 240 240 0
* 60005 840 120 0
* 60007 0 240 0
* 60007 720 120 0
* 60008 0 360 0
* 60009 540 120 0
* 60009 870 150 0
* 60016 1020 94 0
* 60016 960 1200 0
* 60027 150 270 0
* 60028 0 180 0
* 60028 540 240 0
* 60029 540 660 0
* 60031 180 330 0
* 60041 120 30 0
* 60044 0 60 0
* 60044 540 360 0
* 60065 1080 122 0
* 60065 1080 30 0
* 60065 330 30 0
* 60065 510 105 0
* 60095 0 240 0
* 60158 660 30 0
* 60212 420 360 0
* 60215 180 120 0
* 60215 660 541 0
* 60216 0 720 0
* 60219 0 240 0
* 60219 540 120 0
* 60219 960 120 0
* 60221 0 360 0
* 60221 1020 181 0
* 60223 0 420 0
* 60251 1080 120 0
* 60253 0 72 0
* 60275 330 139 0
* 60455 0 240 0
* 60455 540 360 0
* 60456 300 900 0
* 60457 0 900 0
* 60462 780 207 0
* 60488 420 240 0
* 60488 840 240 0
* 60489 840 360 0
* 60491 0 240 0
* 60504 720 482 0
* 60518 1080 94 0
* 60522 30 90 0
* 60577 210 60 0
* 60577 540 73 0
* 60587 480 45 0
* 60602 840 362 0
* 60609 270 30 0
* 60611 0 180 0
* 60611 1140 62 0
* 60628 360 24 0
* 60654 270 30 0
* 60693 1050 152 0
* 60702 270 60 0
* 60702 900 46 0
* 60702 930 16 0
* 60740 1020 180 0
* 60740 1020 182 0
* 60804 60 60 0
* 61047 1110 92 0
* 61055 660 540 0
* 61056 240 480 0
* 61057 720 60 0
* 61059 1080 120 0
* 61059 300 312 0
* 61062 900 120 0
* 61064 720 120 0
* 61126 1080 120 0
* 61126 120 120 0
* 61126 600 360 0
* 61140 300 120 0
* 61262 420 60 0
* 61433 0 60 0
* 61434 600 602 0
* 61456 1020 60 0
* 61456 120 120 0
* 61457 180 300 0
* 61458 420 180 0
* 61460 180 300 0
* 61463 0 180 0
* 61469 0 120 0
* 61469 480 720 0
* 61475 0 480 0
* 61515 780 30 0
* 61541 760 19 0
* 61541 760 19.0 0
* 61602 420 300 0
* 61615 660 240 0
* 61633 660 60 0
* 61654 840 120 0
* 61655 1080 120 0
* 61655 840 60 0
* 61656 1080 120 0
* 61656 900 60 0
* 61657 900 300 0
* 61658 900 60 0
* 61659 960 240 0
* 61677 270 30 0
* 61678 420 118 0
* 61679 780 300 0
* 61680 900 300 0
* 61681 960 242 0
* 61683 960 120 0
* 61684 840 240 0
* 61685 810 60 0
* 61685 960 180 0
* 61715 780 180 0
* 61716 600 120 0
* 61716 900 60 0
* 61717 1020 60 0
* 61717 720 180 0
* 61718 720 60 0
* 61718 900 120 0
* 61719 660 240 0
* 61720 1080 60 0
* 61720 660 60 0
* 61720 780 60 0
* 61720 900 60 0
* 61721 720 300 0
* 61722 600 240 0
* 61798 420 780 0
* 61800 420 120 0
* 61812 0 90 0
* 61839 0 240 0
* 61839 0 240.0 0
* 61841 180 72 0
* 61841 180 72.0 0
* 61841 900 300 0
* 61841 900 300.0 0
* 61842 60 12 0
* 61842 60 12.0 0
* 61861 960 240 0
* 61862 300 300 0
* 61862 960 240 0
* 61869 840 360 0
* 61869 840 360.0 0
* 61878 420 79 0
* 61890 660 240 0
* 61893 360 480 0
* 61896 180 60 0
* 61900 630 15 0
* 61904 60 60 0
* 61905 1080 120 0
* 61905 660 300 0
* 61913 420 60 0
* 61914 360 840 0
* 61915 0 240 0
* 61916 300 60 0
* 61916 540 60 0
* 61916 900 60 0
* 61920 0 720 0
* 61921 480 120 0
* 61922 480 240 0
* 61924 0 60 0
* 61924 0 60.0 0
* 61934 120 60 0
* 61963 818 1 0
* 61965 420 60 0
* 61995 960 60 0
* 62032 1020 182 0
* 62033 600 602 0
* 62034 960 242 0
* 62035 0 240 0
* 62038 240 360 0
* 62042 1110 92 0
* 62061 180 270 0
* 62061 660 542 0
* 62065 480 722 0
* 62094 870 300 0
* 62103 480 722 0
* 62110 60 30 0
* 62120 540 60 0
* 62120 540 60.0 0
* 62125 780 18 0
* 62126 240 240 0
* 62128 1110 92 0
* 62134 540 662 0
* 62138 1158 44 0
* 62141 660 42 0
* 62146 0 360 0
* 62155 360 300 0
* 62155 840 362 0
* 62158 0 720 0
* 62159 0 780 0
* 62209 780 422 0
* 62212 0 120 0
* 62212 1020 813 0
* 62212 660 120 0
* 62250 1182 20 0
* 62271 986 2 0
* 62359 300 60 0
* 62362 510 16 0
* 62375 630 16 0
* 62421 750 57 0
* 62445 0 570 0
* 62468 1140 62 0
* 62480 1140 62 0
* 62507 120 60 0
* 62514 0 900 0
* 62560 1140 62 0
* 62570 0 60 0
* 62593 1080 60 0
* 62641 410 20 0
* 62668 0 60 0
* 62677 150 60 0
* 62685 0 90 0
* 62685 0 90.0 0
* 62742 390 52 0
* 62749 528 145 0
* 62753 1410 147 0
* 62778 750 30 0
* 62781 0 30 0
* 62781 0 30.0 0
* 62886 690 30 0
* 62922 1110 60 0
* 63010 0 120 0
* 63011 1080 120 0
* 63043 720 75 0
* 63055 0 240 0
* 63067 1140 62 0
* 63068 960 186 0
* 63088 420 120 0
* 63089 240 540 0
* 63090 1020 180 0
* 63090 120 120 0
* 63103 600 602 0
* 63114 810 60 0
* 63135 45 15 0
* 63135 45 15.0 0
* 63146 660 120 0
* 63162 600 60 0
* 63162 720 60 0
* 63203 750 60 0
* 63251 390 30 0
* 63274 570 66 0
* 63321 900 150 0
* 63643 840 240 0
* 63747 1020 182 0
* 63748 360 842 0
* 63757 540 662 0
* 63778 270 90 0
* 63780 1080 122 0
* 63787 390 111 0
* 63816 420 300 0
* 63821 0 120 0
* 63842 780 240 0
* 63857 480 180 0
* 63860 0 240 0
* 63872 0 600 0
* 63932 450 73 0
* 63941 840 362 0
* 63944 0 480 0
* 63950 660 120 0
* 63955 840 362 0
* 63956 120 180 0
* 63970 1140 62 0
* 63997 510 13 0
* 63999 1080 122 0
* 64000 1140 34 0
* 64001 0 420 0
* 64019 960 242 0
* 64043 900 302 0
* 64046 300 120 0
* 64046 580 120 0
* 64054 492 168 0
* 64115 0 360 0
* 64137 0 30 0
* 64143 0 120.0 0
* 64146 750 120 0
* 64146 780 39 0
* 64150 720 120 0
* 64155 300 65 0
* 64185 0 30 0
* 64203 840 120 0
* 64220 480 131 0
* 64241 0 600 0
* 64249 1020 120 0
* 64266 360 120 0
* 64349 0 300 0
* 64355 750 30 0
* 64376 840 300 0
* 64378 120 120 0
* 64380 840 362 0
* 64416 240 120 0
* 64440 0 180 0
* 64443 1020 600 0
* 64443 1080 73 0
* 64444 1020 180 0
* 64444 1020 182 0
* 64446 930 30 0
* 64447 30 15 0
* 64450 840 360 0
* 64477 1050 15 0
* 64477 1050 15.0 0
* 64515 1350 452 0
* 64532 360 60 0
* 64547 480 589 0
* 64550 900 120 0
* 64564 1500 194 0
* 64564 600 60 0
* 64566 780 56 0
* 64579 120 60 0
* 64579 1560 60 0
* 64583 1440 120 0
* 64583 1680 60 0
* 64584 1740 0 0
* 64587 1500 60 0
* 64587 1740 60 0
* 64588 1620 60 0
* 64694 750 150 0
* 64702 0 270 0
* 64702 660 120 0
* 64703 240 1140 0
* 64705 0 300 0
* 64707 1620 180 0
* 64711 0 1320 0
* 64718 0 60 0
* 64742 480 183 0
* 64786 0 810 0
* 64793 0 660 0
* 64793 1080 122 0
* 64794 780 300 0
* 64817 0 420 0
* 64817 1620 183 0
* 64818 0 900 0
* 64826 1200 120 0
* 64834 480 722 0
* 64846 900 903 0
* 64889 1080 723 0
* 64890 450 150 0
* 64893 1099 103 0
* 64895 588 60 0
* 64896 900 902 0
* 64924 1740 63 0
* 64927 360 357 0
* 65030 0 150 0
* 65045 0 210 0
* 65051 120 75 0
* 65072 0 20 0
* 65073 0 180.0 0
* 65095 0 420 0
* 65111 660 120 0
* 65115 0 60 0
* 65116 1620 180 0
* 65217 1500 117 0
* 65241 1380 278 0
* 65246 1200 600 0
* 65251 0 600 0
* 65293 0 80 0
* 65343 900 900 0
* 65344 0 1320 0
* 65358 0 30 0
* 65393 0 90 0
* 65394 0 1290 0
* 65398 1410 77 0
* 65430 0 540 0
* 65444 560 10 0
* 65446 1380 29 0
* 65450 1180 10 0
* 65450 1480 20 0
* 65518 300 421 0
* 65521 0 760 0
* 65522 640 562 0
* 65532 0 900 0
* 65550 990 18 0
* 65627 1110 300 0
* 65643 210 210 0
* 65645 630 44 0
* 65653 1200 300 0
* 65659 30 60 0
* 65669 1440 363 0
* 65673 1260 120 0
* 65673 1590 60 0
* 65679 600 1202 0
* 65682 240 180 0
* 65682 240 180.0 0
* 65689 360 180 0
* 65746 1320 2400 0
* 65746 1380 60 0
* 65746 1380 60.0 0
* 65746 1620 180 0
* 65746 1620 180.0 0
* 65759 750 459 0
* 65761 870 60 0
* 65766 0 120 0
* 65766 0 180 0
* 65766 1680 100 0
* 65766 960 60 0
* 65767 120 60 0
* 65767 480 722 0
* 65774 510 90 0
* 65787 450 60 0
* 65801 1080 120 0
* 65802 1140 62 0
* 65802 960 120 0
* 65803 0 180 0
* 65803 570 210 0
* 65804 870 60 0
* 65805 720 482 0
* 65806 150 90 0
* 65811 0 120 0
* 65811 1140 62 0
* 65811 240 60 0
* 65813 60 210 0
* 65814 420 60 0
* 65814 570 120 0
* 65815 30 150 0
* 65815 390 150 0
* 65815 720 180 0
* 65816 1080 121 0
* 65816 720 150 0
* 65817 60 120 0
* 65817 960 242 0
* 65827 600 542 0
* 65829 210 60 0
* 65829 540 60 0
* 65829 900 36 0
* 65835 270 60 0
* 65835 510 30 0
* 65835 90 30 0
* 65840 1470 333 0
* 65840 30 270 0
* 65840 420 60 0
* 65841 120 60 0
* 65843 450 120 0
* 65843 450 120.0 0
* 65849 960 242 0
* 65851 0 840 0
* 65852 1050 420 0
* 65853 1350 210 0
* 65854 180 60 0
* 65856 1320 483 0
* 65870 780 300 0
* 65872 600 960 0
* 65873 1500 303 0
* 65881 780 60 0
* 65883 570 90 0
* 65883 840 362 0
* 65884 840 362 0
* 65889 0 300 0
* 65889 600 1203 0
* 65891 0 360 0
* 65893 480 30 0
* 65895 570 30 0
* 65895 570 30.0 0
* 65949 1440 180 0
* 65955 144 20 0
* 65957 1020 300 0
* 65964 480 840 0
* 65965 150 120 0
* 65965 1500 120 0
* 65965 450 90 0
* 65966 0 180 0
* 65983 300 750 0
* 65984 0 630 0
* 65984 810 60 0
* 65986 0 1050 0
* 66025 1440 90 0
* 66025 1620 120 0
* 66033 1050 750 0
* 66037 1050 6 0
* 66040 330 180 0
* 66040 870 180 0
* 66045 480 720 0
* 66051 420 420 0
* 66051 750 120 0
* 66054 0 240 0
* 66060 540 60 0
* 66122 1380 60 0
* 66122 1530 60 0
* 66123 1320 60 0
* 66126 360 120 0
* 66141 270 60 0
* 66143 750 60 0
* 66144 1620 60 0
* 66150 1080 90 0
* 66153 450 60 0
* 66155 1620 60 0
* 66181 450 60 0
* 66277 0 720 0
* 66283 0 1200 0
* 66495 420 120 0
* 66507 1200 600 0
* 66509 1080 360 0
* 66509 180 300 0
* 66523 960 600 0
* 66528 1320 483 0
* 66531 0 300 0
* 66533 0 120 0
* 66533 1680 600 0
* 66533 1740 60 0
* 66538 180 60 0
* 66538 540 60 0
* 66548 540 1262 0
* 66583 75 60 0
* 66584 1620 183 0
* 66585 0 1200 0
* 66591 900 903 0
* 66593 0 240 0
* 66593 900 26 0
* 66594 0 240 0
* 66600 585 60 0
* 66613 0 912 0
* 66631 0 960 0
* 66652 1140 660 0
* 66653 900 900 0
* 66686 870 485 0
* 66689 990 406 0
* 66728 1200 38 0
* 66744 0 60 0
* 66744 0 60.0 0
* 66878 1200 185 0
* 66883 1820 60 0
* 66893 660 210 0
* 66895 390 120 0
* 66910 1020 120 0
* 66910 1260 360 0
* 66911 0 300 0
* 66911 1440 1800 0
* 66912 0 700 0
* 66912 0 720 0
* 66915 1500 33 0
* 66930 915 30 0
* 66944 900 900 0
* 66944 900 903 0
* 66950 0 240 0
* 66950 1080 240 0
* 66953 600 1203 0
* 67030 1200 602 0
* 67035 1200 120 0
* 67035 1500 120 0
* 67040 270 120 0
* 67056 1680 123 0
* 67057 0 60 0
* 67067 1320 60 0
* 67070 120 30 0
* 67074 1200 45 0
* 67074 1230 120 0
* 67074 390 30 0
* 67074 975 30 0
* 67075 1080 122 0
* 67087 0 840 0
* 67088 495 411 0
* 67090 0 420 0
* 67091 240 30 0
* 67091 720 30 0
* 67102 960 540 0
* 67105 1020 783 0
* 67122 0 60 0
* 67123 1140 240 0
* 67123 1200 75 0
* 67123 1440 300 0
* 67123 1500 180 0
* 67124 180 480 0
* 67124 840 660 0
* 67124 960 360 0
* 67125 0 120 0
* 67125 0 60 0
* 67125 1020 1800 0
* 67125 1020 783 0
* 67126 0 120 0
* 67126 780 1440 0
* 67126 780 1800 0
* 67131 900 902 0
* 67136 420 180 0
* 67136 420 200 0
* 67232 1740 63 0
* 67232 240 240 0
* 67232 840 150 0
* 67249 0 360 0
* 67249 1080 723 0
* 67264 1110 171 0
* 67290 900 600 0
* 67309 1800 600 0
* 67333 600 118 0
* 67333 600 1800 0
* 67334 440 211 0
* 67335 90 10 0
* 67342 1560 120 0
* 67372 1610 20 0
* 67378 420 120 0
* 67378 435 81 0
* 67390 1500 1080 0
* 67477 1167 1303 0
* 67477 1200 6000 0
* 67479 1050 30 0
* 67489 300 420 0
* 67490 420 300 0
* 67494 0 780 0
* 67499 600 602 0
* 67585 420 1382 0
* 67593 480 121 0
* 67595 1080 540 0
* 67598 1500 302 0
* 67598 660 420 0
* 67599 480 217 0
* 67602 0 240 0
* 67604 840 75 0
* 67604 880 120 0
* 67608 240 120 0
* 67608 600 195 0
* 67609 0 600 0
* 67609 1560 243 0
* 67612 1260 180 0
* 67633 0 420 0
* 67633 1560 242 0
* 67645 1260 120 0
* 67645 60 240 0
* 67648 1110 91 0
* 67652 180 240 0
* 67655 660 242 0
* 67670 0 240 0
* 67683 960 240 0
* 67719 930 30 0
* 67728 0 1200 0
* 67729 1620 120 0
* 67729 900 120 0
* 67730 0 540 0
* 67730 1140 240 0
* 67731 900 902 0
* 67732 60 210 0
* 67732 720 30 0
* 67749 0 1020 0
* 67749 1500 303 0
* 67757 0 420 0
* 67757 780 720 0
* 67780 330 15 0
* 67780 405 9 0
* 67781 1476 54 0
* 67781 1548 42 0
* 67781 360 60 0
* 67786 840 30 0
* 67788 240 120 0
* 67789 1140 90 0
* 67789 1320 90 0
* 67789 1440 120 0
* 67789 300 750 0
* 67790 0 900 0
* 67791 420 180 0
* 67792 150 120 0
* 67792 1500 300 0
* 67792 1650 153 0
* 67793 0 270 0
* 67793 0 300 0
* 67793 1600 200 0
* 67793 1620 180 0
* 67794 0 180 0
* 67794 1500 240 0
* 67794 582 498 0
* 67796 420 1383 0
* 67798 0 1140 0
* 67798 1500 180 0
* 67835 900 200 0
* 67835 942 36 0
* 67857 600 1203 0
* 67860 1200 603 0
* 67860 300 120 0
* 67864 0 420 0
* 67864 1260 543 0
* 67901 0 720 0
* 67901 1080 120 0
* 67902 0 1380 0
* 67903 420 1383 0
* 67906 120 120 0
* 67906 600 615 0
* 67907 0 600 0
* 67914 300 600 0
* 67920 600 298 0
* 67956 1800 60 0
* 67967 1260 543 0
* 67969 600 1203 0
* 67978 840 963 0
* 67979 0 600 0
* 67979 1320 483 0
* 67980 480 807 0
* 67981 0 1200 0
* 67984 0 1200 0
* 68010 1500 300 0
* 68010 1620 183 0
* 68011 0 1200 0
* 68011 0 480 0
* 68061 1230 573 0
* 68061 870 120 0
* 68140 540 1264 0
* 68149 660 308 0
* 68260 0 60 0
* 68296 1440 60 0
* 68330 0 200 0
* 68330 660 361 0
* 68341 1380 420 0
* 68342 0 300 0
* 68342 600 420 0
* 68348 0 120 0
* 68431 0 300 0
* 68431 600 420 0
* 68584 480 1008 0
* 68585 0 1500 0
* 68586 1200 240 0
* 68589 1380 420 0
* 68589 420 180 0
* 68590 480 1320 0
* 68602 300 300 0
* 68640 900 900 0
* 68640 980 823 0
* 68667 1190 1 0
* 68676 0 840 0
* 68677 0 30 0
* 68685 631 19 0
* 68690 120 60 0
* 68690 600 1200 0
* 68691 0 420 0
* 68691 1140 660 0
* 68692 360 1440 0
* 68693 360 1440 0
* 68695 0 600 0
* 68696 480 120 0
* 68699 0 600 0
* 68702 0 1200 0
* 68702 1680 120 0
* 68703 0 240 0
* 68703 1260 540 0
* 68703 840 120 0
* 68715 1140 663 0
* 68762 0 300 0
* 68762 780 1020 0
* 68766 60 60 0
* 68780 0 600 0
* 68781 180 180 0
* 68781 900 480 0
* 68785 1380 420 0
* 68786 360 600 0
* 68934 0 60 0
* 68950 1680 200 0
* 68950 1720 20 0
* 68958 0 300 0
* 68967 1510 293 0
* 69007 0 20 0
* 69010 180 60 0
* 69034 1568 2 0
* 69046 450 60 0
* 69066 1695 4 0
* 69066 810 6 0
* 69098 581 15 0
* 69117 110 40 0
* 69151 1380 422 0
* 69152 360 300 0
* 69167 1699 10 0
* 69185 1680 1 0
* 69187 1320 1620 0
* 69191 120 120 0
* 69191 1620 183 0
* 69191 480 120 0
* 69192 600 30 0
* 69207 315 30 0
* 69207 975 30 0
* 69235 190 20 0
* 69263 1260 300 0
* 69350 1500 300 0
* 69365 1620 31 0
* 69367 1200 603 0
* 69367 300 300 0
* 69373 0 831 0
* 69486 120 120 0
* 69511 105 30 0
* 69511 360 30 0
* 69511 570 7 0
* 69525 660 60 0
* 69538 120 480 0
* 69538 2100 301 0
* 69540 0 120 0
* 69540 1020 240 0
* 69540 300 300 0
* 69540 660 60 0
* 69541 1260 360 0
* 69541 1680 120 0
* 69541 60 120 0
* 69542 0 300 0
* 69542 1260 540 0
* 69542 900 180 0
* 69543 0 120 0
* 69543 360 480 0
* 69552 660 561 0
* 69571 360 380 0
* 69572 1500 303 0
* 69600 1620 50 0
* 69637 420 224 0
* 69638 780 502 0
* 69669 720 434 0
* 69673 1420 18 0
* 69710 690 50 0
* 69713 1500 120 0
* 69730 390 53 0
* 69731 510 30 0
* 69731 570 381 0
* 69741 0 600 0
* 69741 1020 182 0
* 69742 420 180 0
* 69742 840 962 0
* 69745 0 720 0
* 69745 1410 133 0
* 69749 0 210 0
* 69758 870 60 0
* 69759 330 152 0
* 69760 1350 60 0
* 69760 840 60 0
* 69762 1080 240 0
* 69762 1500 303 0
* 69770 1740 54 0
* 69774 270 60 0
* 69774 360 60 0
* 69774 480 90 0
* 69826 900 60 0
* 69840 1320 271 0
* 69851 1140 54 0
* 69852 0 60 0
* 69858 0 60 0
* 69861 900 60 0
* 69862 1560 103 0
* 69862 1680 120 0
* 69885 1560 243 0
* 69894 0 300 0
* 69901 900 55 0
* 69905 0 10 0
* 69907 960 30 0
* 69912 0 30 0
* 69920 300 60 0
* 69948 840 180 0
* 69950 1590 30 0
* 69960 960 488 0
* 69983 480 148 0
* 69988 240 600 0
* 69994 1170 60 0
* 69994 1350 60 0
* 69994 390 60 0
* 69994 930 60 0
* 69995 720 120 0
* 69996 960 315 0
* 70000 0 600 0
* 70000 1200 600 0
* 70001 600 360 0
* 70004 0 330 0
* 70004 1020 30 0
* 70013 1320 60 0
* 70013 840 30 0
* 70018 390 30 0
* 70019 0 420 0
* 70028 1260 120 0
* 70028 180 60 0
* 70040 30 40 0
* 70052 1140 60 0
* 70052 540 120 0
* 70053 900 263 0
* 70067 0 20 0
* 70074 1470 30 0
* 70092 0 660 0
* 70112 540 60 0
* 70113 1680 123 0
* 70114 1200 600 0
* 70114 180 120 0
* 70115 0 600 0
* 70118 600 180 0
* 70123 0 240 0
* 70146 0 420 0
* 70177 1500 180 0
* 70258 0 240 0
* 70264 0 60 0
* 70281 0 1440 0
* 70284 0 300 0
* 70354 300 720 0
* 70354 300 720 0
* 70355 1200 341 0
* 70355 1200 600 0
* 70361 1500 300 0
* 70361 600 60 0
* 70381 0 180 0
* 70381 0 240 0
* 70383 630 30 0
* 70421 1680 120 0
* 70426 900 240 0
* 70428 630 60 0
* 70428 700 180 0
* 70452 900 37 0
* 70455 950 300 0
* 70455 960 240 0
* 70459 780 329 0
* 70496 0 600 0
* 70500 240 120 0
* 70500 660 240 0
* 70501 1440 360 0
* 70511 1200 600 0
* 70512 0 60 0
* 70512 240 300 0
* 70513 480 372 0
* 70527 0 300 0
* 70534 1140 60 0
* 70543 1680 60 0
* 70543 300 60 0
* 70549 0 150 0
* 70571 180 180 0
* 70592 1140 60 0
* 70592 300 180 0
* 70593 1540 80 0
* 70596 140 140 0
* 70609 1500 303 0
* 70609 480 240 0
* 70638 600 105 0
* 70639 0 57 0
* 70640 870 65 0
* 70783 1200 600 0
* 70786 300 100 0
* 70800	120	120	0
* 70817 660 300 0
* 70818 300 1020 0
* 70823	0	120	0
* 70840 1500 92 0
* 70842 996 17 0
* 70865 660 300 0
* 70867 840 30 0
* 70871 300 180 0
* 70873 420 180 0
* 70886 560 80 0
* 70909 1020 120 0
* 70911 1140 60 0
* 70914 120 420 0
* 70918 900 300 0
* 70921 1530 71 0
* 70929 60 300 0
* 70935 0 300 0
* 70935 1320 420 0
* 70936 0 360 0
* 70936 1380 240 0
* 70942 1260 120 0
* 70942 1500 180 0
* 70942 780 180 0
* 70944 480 611 0
* 70947 420 184 0
* 70959 900 60 0
* 70961 780 421 0
* 70963 0 600 0
* 70983 120 1082 0
* 70986 600 150 0
* 70990 1080 122 0
* 70993 1620 181 0
* 70996 0 120 0
* 70996 0 30 0
* 71000 0 120 0
* 71001 0 360 0
* 71002 672 28 0
* 71017 1200 480 0
* 71018 1140 60 0
* 71027 0 720 0
* 71029 180 300 0
* 71037 360 180 0
* 71037 960 125 0
* 71121 540 31 0
* 71126 0 300 0
* 71126 1320 120 0
* 71127 900 901 0
* 71174 630 633 0
* 71181 600 180 0
* 71213 390 30 0
* 71213 840 30 0
* 71309 450 150 0
* 71321 1560 102 0
* 71410 780 192 0
* 71465 1170 2400 0
* 71495 540 180 0
* 71499 620 21 0
* 71500 180 180 0
* 71520 600 30 0
* 71529 1500 60 0
* 71530 960 60 0
* 71539 1500 300 0
* 71559 600 1200 0
* 71560 720 180 0
* 71661 1500 300 0
* 71661 720 240 0
* 71699 1140 240 0
* 71700 840 120 0
* 71767 0 1200 0
* 71799 0 300 0
* 71806 270 30 0
* 71806 870 30 0
* 71807 0 120 0
* 71807 0 180 0
* 71807 0 180.0 0
* 71809 180 30 0
* 71809 540 30 0
* 71845 120 60 0
* 71845 780 122 0
* 71870 785 2215 0
* 71886 954 2047 0
* 71894 900 900 0
* 71895 0 420 0
* 71933 820 50 0
* 71933 990 810 0
* 71963 900 901 0
* 71964 120 240 0
* 71964 1320 180 0
* 71964 600 120 0
* 71965 1080 161 0
* 71968 480 120 0
* 71969 0 780 0
* 71976 480 120 0
* 71993 1500 300 0
* 72012 840 52 0
* 72017 1140 660 0
* 72036 1200 600 0
* 72039 1320 480 0
* 72048 900 120 0
* 72057 810 49 0
* 72078 1200 120 0
* 72080 1320 120 0
* 72081 660 150 0
* 72087 1320 180 0
* 72104 840 363 0
* 72106 1110 180 0
* 72106 1440 150 0
* 72109 420 90 0
* 72154 0 900 0
* 72155 0 300 0
* 72155 1680 120 0
* 72155 600 480 0
* 72158 300 1200 0
* 72158 300 1200.0 0
* 72159 1020 180 0
* 72159 960 360 0
* 72160 1080 720 0
* 72168 1200 240 0
* 72180 1410 229 0
* 72200 600 31 0
* 72203 1260 65 0
* 72213 0 180 0
* 72222 1200 600 0
* 72226 0 300 0
* 72227 300 272 0
* 72236 0 960 0
* 72236 1500 300 0
* 72242 660 116 0
* 72245 0 960 0
* 72253 900 900 0
* 72254 1740 60 0
* 72255 300 1500 0
* 72259 0 600 0
* 72261 300 600 0
* 72262 540 120 0
* 72263 720 1081 0
* 72264 0 600 0
* 72264 1200 36 0
* 72272 0 900 0
* 72273 1020 781 0
* 72273 1020 781.0 0
* 72296 0 300 0
* 72298 900 1800 0
* 72298 900 900 0
* 72299 1200 1800 0
* 72299 1200 600 0
* 72300 1380 421 0
* 72300 240 600 0
* 72301 420 1380 0
* 72304 0 300 0
* 72305 420 480 0
* 72312 1200 600 0
* 72324 900 901 0
* 72325 1020 780 0
* 72326 600 900 0
* 72331 0 420 0
* 72332 0 240 0
* 72338 1500 300 0
* 72338 300 60 0
* 72338 900 300 0
* 72344 0 780 0
* 72344 1650 150 0
* 72345 0 480 0
* 72346 1020 480 0
* 72352 1290 60 0
* 72363 0 240 0
* 72363 1620 180 0
* 72363 480 240 0
* 72364 660 1141 0
* 72365 0 1020 0
* 72366 480 217 0
* 72367 0 780 0
* 72374 900 900 0
* 72376 720 1081 0
* 72377 0 1320 0
* 72377 1740 60 0
* 72394 1500 301 0
* 72395 0 1200 0
* 72396 0 180 0
* 72396 1380 420 0
* 72396 480 360 0
* 72397 0 180 0
* 72397 900 900 0
* 72401 0 360 0
* 72402 0 420 0
* 72402 1200 600 0
* 72403 0 600 0
* 72417 1020 360 0
* 72418 1080 360 0
* 72418 360 120 0
* 72421 840 240 0
* 72427 1620 180 0
* 72444 0 930 0
* 72444 1080 120 0
* 72449 1290 210 0
* 72471 0 390 0
* 72491 0 120 0
* 72494 0 10 0
* 72502 780 60 0
* 72511 750 60 0
* 72526 1580 90 0
* 72532 0 150 0
* 72533 210 60 0
* 72535 1290 180 0
* 72565 0 300 0
* 72565 0 60 0
* 72582 0 180 0
* 72602 300 180 0
* 72603 720 120 0
* 72605 960 180 0
* 72608 840 120 0
* 72630 0 120 0
* 72651 1200 600 0
* 72678 240 20 0
* 72729 1200 272 0
* 72752 1620 180 0
* 72754 1200 299 0
* 72754 1500 300 0
* 72770 0 300 0
* 72781 1380 421 0
* 72784 1740 158 0
* 72785 1440 1760 0
* 72786 1140 120 0
* 72790 1800 64 0
* 72796 1020 197 0
* 72797 1800 392 0
* 72798 1800 145 0
* 72799 1800 130 0
* 72800 1800 46 0
* 72806 1800 75 0
* 72808 1800 68 0
* 72809 1800 59 0
* 72814 1440 240 0
* 72827 1800 51 0
* 72835 1800 31 0
* 72837 1800 81 0
* 72841 1800 38 0
* 72845 1620 181 0
* 72845 415 11 0
* 72860 0 1500 0
* 72863 240 840 0
* 72864 300 540 0
* 72867 900 46 0
* 72868 544 42 0
* 72868 757 19 0
* 72869 1380 31 0
* 72869 228 552 0
* 72885 1320 480 0
* 72895 360 1440 0
* 72898 720 780 0
* 72900 120 780 0
* 72921 900 356 0
* 72937 456 149 0
* 72939 1500 155 0
* 72969 1524 7 0
* 72970 1200 180 0
* 72970 1950 174 0
* 72986 1200 600 0
* 72987 0 600 0
* 72987 1800 600 0
* 73020 1020 780 0
* 73028 348 8 0
* 73031 1410 25 0
* 73052 60 780 0
* 73058 0 20 0
* 73069 0 510 0
