Date,SetID,Tel,RefVal,RefErr,Filter
2016-10-01,0,1,0.543426435243,0.0102723577354,R
2016-10-01,0,2,0.684655001374,0.00171992671002,B
2016-10-01,0,2,0.840464713212,0.027570542631,C
2016-10-01,0,2,0.674855486745,0.00332475877779,G
2016-10-01,0,2,0.606049913143,0.00120035194499,R
2016-10-01,0,3,0.572281724396,0.00145696080973,B
2016-10-01,0,3,0.538419497749,0.00535049887578,C
2016-10-01,0,3,0.55570326803,0.00598361679098,G
2016-10-01,0,3,0.5205430062,0.0028413703424,R
2016-10-01,0,4,0.630259383557,0.00589755887534,B
2016-10-01,0,4,0.868961806774,0.0277173010673,C
2016-10-01,0,4,0.621832703483,0.00662335609129,G
2016-10-01,0,4,0.576982894487,0.00968963097312,R
2016-11-01,0,1,0.587624186441,0.00429445792291,B
2016-11-01,0,1,0.78989130849,0.025398957339,C
2016-11-01,0,1,0.597132650542,0.00292331245297,G
2016-11-01,0,1,0.551613516687,0.0147715541855,R
2016-11-01,0,2,0.679955653309,0.00446588370969,B
2016-11-01,0,2,0.854715500169,0.00933738697327,C
2016-11-01,0,2,0.662752587131,0.00253207129278,G
2016-11-01,0,2,0.610229767859,0.00895892282266,R
2016-11-01,0,3,0.584669471122,0.00163662807845,B
2016-11-01,0,3,0.548786554967,0.00719937793999,C
2016-11-01,0,3,0.57144901674,0.00349120750478,G
2016-11-01,0,3,0.535474401459,0.00521512160154,R
2016-11-01,0,4,0.624340607175,0.00273870358115,B
2016-11-01,0,4,0.839140530691,0.0116822813993,C
2016-11-01,0,4,0.623084652705,0.00437981459788,G
2016-11-01,0,4,0.56948373846,0.00338362591663,R
2017-03-01,0,1,0.592626320762,0.00359603091244,B
2017-03-01,0,1,0.774279334322,0.0537523401716,C
2017-03-01,0,1,0.60479479755,0.00263784045802,G
2017-03-01,0,1,0.559240386897,0.00260209138566,R
2017-03-01,0,2,0.672249577027,0.00529101659108,B
2017-03-01,0,2,0.85088410025,0.025421587871,C
2017-03-01,0,2,0.685021136214,0.0039460139043,G
2017-03-01,0,2,0.613018952981,0.00290737179226,R
2017-03-01,0,3,0.536609061029,0.00247373297267,B
2017-03-01,0,3,0.703328970628,0.0592472581519,C
2017-03-01,0,3,0.519893631442,0.00219712973655,G
2017-03-01,0,3,0.471167947257,0.00263651166879,R
2017-03-01,0,4,0.612483187307,0.00652337444025,B
2017-03-01,0,4,0.78183851097,0.0594816163177,C
2017-03-01,0,4,0.626935451264,0.00399305188867,G
2017-03-01,0,4,0.552645385869,0.00218908629849,R
2017-04-01,0,1,0.601809682325,0.00863189085122,B
2017-04-01,0,1,1.47048332321,0.373251126732,C
2017-04-01,0,1,0.728820264104,0.0515424390515,G
2017-04-01,0,1,0.835487451731,0.0760532589365,R
2017-04-01,0,2,0.6930550728,0.00439133334144,B
2017-04-01,0,2,1.80780787808,0.352163420694,C
2017-04-01,0,2,0.933587924326,0.100608923287,G
2017-04-01,0,2,0.942536248241,0.0677828686118,R
2017-04-01,0,3,0.643290595175,0.00680111345759,B
2017-04-01,0,3,0.97663115774,0.0909118221268,C
2017-04-01,0,3,0.683172489328,0.0106422117273,G
2017-04-01,0,3,0.588522301765,0.00401362544383,R
2017-04-01,0,4,0.645270991873,0.000154761891986,B
2017-04-01,0,4,1.71813409879,0.337900291546,C
2017-04-01,0,4,0.879536026193,0.0973550381529,G
2017-04-01,0,4,0.909141758525,0.0635766658479,R
2017-05-01,0,1,0.597914499174,0.00153960285693,B
2017-05-01,0,1,0.739818126362,0.0443532728836,C
2017-05-01,0,1,0.600606372892,0.00204052667548,G
2017-05-01,0,1,0.5566673255,0.00350071768394,R
2017-05-01,0,2,0.690410346058,0.00440667820601,B
2017-05-01,0,2,0.762137747637,0.0165323049409,C
2017-05-01,0,2,0.670741507119,0.00311569233246,G
2017-05-01,0,2,0.624353957405,0.00141434867638,R
2017-05-01,0,3,0.584402309657,0.00052708418462,B
2017-05-01,0,3,0.557377853681,0.00378199382042,C
2017-05-01,0,3,0.560468023886,0.00334534095004,G
2017-05-01,0,3,0.545365050256,0.00359261901877,R
2017-05-01,0,4,0.635267100996,0.000420786145856,B
2017-05-01,0,4,0.679463412573,0.0121323829577,C
2017-05-01,0,4,0.611171042963,0.000557465993367,G
2017-05-01,0,4,0.563392509278,0.000266813244724,R
2017-06-01,0,1,0.591848259068,0.00353868334634,B
2017-06-01,0,1,0.739048193543,0.0347076294652,C
2017-06-01,0,1,0.594820204495,0.000907601856253,G
2017-06-01,0,1,0.547223011057,0.00416241069551,R
2017-06-01,0,2,0.658860352926,0.00191103775121,B
2017-06-01,0,2,0.61114312982,0.00161643641356,C
2017-06-01,0,2,0.649862347038,0.00325863332857,G
2017-06-01,0,2,0.596405531363,0.00335830222021,R
2017-06-01,0,3,0.574533988309,0.0036360779633,B
2017-06-01,0,3,0.534251239997,0.00718585083411,C
2017-06-01,0,3,0.571500710597,0.00602539731673,G
2017-06-01,0,3,0.534862596952,0.00193870695925,R
2017-06-01,0,4,0.631473812983,0.00199233860621,B
2017-06-01,0,4,0.81044629323,0.0270950268261,C
2017-06-01,0,4,0.623156245237,0.00168659232766,G
2017-06-01,0,4,0.563061944167,0.00233533204278,R
2017-11-01,0,1,0.595765036728,0.00297418038844,B
2017-11-01,0,1,0.813082271137,0.0342872045622,C
2017-11-01,0,1,0.602402287461,0.00222499016483,G
2017-11-01,0,1,0.549253360172,0.00198199424838,R
2017-11-01,0,2,0.676241861155,0.00477798003179,B
2017-11-01,0,2,0.809636957359,0.00772876046092,C
2017-11-01,0,2,0.655810171748,0.00659939525161,G
2017-11-01,0,2,0.609361315626,0.00705410645332,R
2017-11-01,0,3,0.58337409271,0.00230139640009,B
2017-11-01,0,3,0.555410812766,0.00447149332109,C
2017-11-01,0,3,0.590747504452,0.00341736247882,G
2017-11-01,0,3,0.555921219831,0.00430187869603,R
2017-11-01,0,4,0.652210699144,0.00392933934934,B
2017-11-01,0,4,0.915723690341,0.0120642700545,C
2017-11-01,0,4,0.648298975919,0.00254956495149,G
2017-11-01,0,4,0.581388633505,0.000794775499979,R
2017-12-01,0,1,0.573337366428,0.00440401376385,B
2017-12-01,0,1,0.552202866658,0.0090178233877,C
2017-12-01,0,1,0.602419339097,0.00229827788501,G
2017-12-01,0,1,0.52424711661,0.00264361683987,R
2017-12-01,0,2,0.653975142389,,B
2017-12-01,0,2,0.658314448275,0.0,C
2017-12-01,0,2,0.939343931513,0.0,G
2017-12-01,0,2,0.864281032318,0.0,R
2017-12-01,0,3,0.581333573407,0.00252447759699,B
2017-12-01,0,3,0.588428070357,0.0203553190139,C
2017-12-01,0,3,0.59130195085,0.00181765022319,G
2017-12-01,0,3,0.541690450525,0.0024830915475,R
2017-12-01,0,4,0.603120422558,0.000875438285161,B
2017-12-01,0,4,0.761853257407,0.0509179340525,C
2017-12-01,0,4,0.814674392003,0.106166839997,G
2017-12-01,0,4,0.605973070193,0.0454948057537,R
2018-01-01,0,1,0.585360347269,0.00259130529232,B
2018-01-01,0,1,0.795858331555,0.0249935769973,C
2018-01-01,0,1,0.58522422296,0.00186762670358,G
2018-01-01,0,1,0.547896333951,0.00502407629809,R
2018-01-01,0,2,0.644666277926,0.00573655729354,B
2018-01-01,0,2,0.802936157749,0.00759246251661,C
2018-01-01,0,2,0.662880005952,0.00408352108099,G
2018-01-01,0,2,0.621100963862,0.0128672486929,R
2018-01-01,0,3,0.56824892256,0.0100669886346,B
2018-01-01,0,3,0.534134538184,0.00631674992472,C
2018-01-01,0,3,0.575484581383,0.00532628218805,G
2018-01-01,0,3,0.540179258992,0.00964635515955,R
2018-01-01,0,4,0.615942689353,0.0033162027995,B
2018-01-01,0,4,0.831565538685,0.01031078207,C
2018-01-01,0,4,0.605108695277,0.00397052251737,G
2018-01-01,0,4,0.560936134732,0.00629503907328,R
2018-02-01,0,1,0.584535575686,,B
2018-02-01,0,1,0.806855866624,0.0,C
2018-02-01,0,1,0.602863242011,1.05367121277e-08,G
2018-02-01,0,1,0.548745936131,0.0,R
2018-02-01,0,2,0.669542492709,0.0,B
2018-02-01,0,2,0.84680324518,1.05367121277e-08,C
2018-02-01,0,2,0.710259306403,,G
2018-02-01,0,2,0.63595358967,0.0,R
2018-02-01,0,3,0.583133805602,0.00367089590065,B
2018-02-01,0,3,0.56095284284,0.00279102005002,C
2018-02-01,0,3,0.592766480997,0.00332250941415,G
2018-02-01,0,3,0.554008163456,0.0012349464953,R
2018-02-01,0,4,0.613393476689,0.0,B
2018-02-01,0,4,0.874348003083,1.05367121277e-08,C
2018-02-01,0,4,0.633870726652,,G
2018-02-01,0,4,0.572922894829,7.45058059692e-09,R
2018-04-01,0,1,0.57902278503,0.00283901734383,B
2018-04-01,0,1,0.817547744939,0.0970324552095,C
2018-04-01,0,1,0.584208938541,0.00169810954425,G
2018-04-01,0,1,0.543735146139,0.00053043149914,R
2018-04-01,0,2,0.650721756381,0.000459708108538,B
2018-04-01,0,2,0.650721756381,0.000459708108538,C
2018-04-01,0,2,0.650385090641,0.00536879560904,G
2018-04-01,0,2,0.586345171231,0.00207239093558,R
2018-04-01,0,3,0.627683081869,0.00221781961446,B
2018-04-01,0,3,0.627683081869,0.00221781961446,C
2018-04-01,0,3,0.62651721501,0.00375247614273,G
2018-04-01,0,3,0.579172217779,0.00546049033848,R
2018-04-01,0,4,0.599343016391,0.00223841683558,B
2018-04-01,0,4,0.675554420564,0.101755000444,C
2018-04-01,0,4,0.575609321895,0.0163399201735,G
2018-04-01,0,4,0.488695328158,0.0548552307763,R
2018-05-01,0,1,0.567843702016,0.00423508348567,B
2018-05-01,0,1,0.723755431904,0.0510420999523,C
2018-05-01,0,1,0.57276182847,0.00267211377746,G
2018-05-01,0,1,0.519523916992,0.0205716658306,R
2018-05-01,0,2,0.644955280081,0.00540806319111,B
2018-05-01,0,2,0.775496312938,0.0276969617441,C
2018-05-01,0,2,0.62658096081,0.00440551780991,G
2018-05-01,0,2,0.609874687007,0.010491170549,R
2018-05-01,0,3,0.618622918364,0.00196899146436,B
2018-05-01,0,3,0.603592690508,0.00799632583805,C
2018-05-01,0,3,0.617375829426,0.00154767816618,G
2018-05-01,0,3,0.565701490991,0.0015274191348,R
2018-05-01,0,4,0.596233986144,0.00150861137918,B
2018-05-01,0,4,0.763623780505,0.0402056143144,C
2018-05-01,0,4,0.583120846626,0.00226650647788,G
2018-05-01,0,4,0.537771347703,0.000971163785185,R
2018-06-01,0,1,0.576632483376,0.00445888404905,B
2018-06-01,0,1,0.723054007868,0.032129055592,C
2018-06-01,0,1,0.578243506156,0.00178278509599,G
2018-06-01,0,1,0.542810452496,0.00377472957335,R
2018-06-01,0,2,0.637448643689,0.00217790411636,B
2018-06-01,0,2,0.771876003465,0.0292893735052,C
2018-06-01,0,2,0.6168181683,0.00538162566283,G
2018-06-01,0,2,0.581036844835,0.00544916511573,R
2018-06-01,0,3,0.622096659977,0.00195590297049,B
2018-06-01,0,3,0.591070050721,0.00515713313874,C
2018-06-01,0,3,0.607949680395,0.00289569958809,G
2018-06-01,0,3,0.569881864412,0.000953616324353,R
2018-06-01,0,4,0.607907950723,0.00280928798879,B
2018-06-01,0,4,0.677901187341,0.101351087985,C
2018-06-01,0,4,0.587301933726,0.0143176924336,G
2018-06-01,0,4,0.500195904106,0.0558957581442,R
2018-12-01,0,1,0.563220259984,0.00260213589348,B
2018-12-01,0,1,0.670882619018,0.0582094777832,C
2018-12-01,0,1,0.586619314833,0.00389963776169,G
2018-12-01,0,1,0.530699875421,0.00617056438698,R
2018-12-01,0,2,0.614208077954,0.00502633678227,B
2018-12-01,0,2,0.604003563313,0.0266473152428,C
2018-12-01,0,2,0.610153347086,0.00324168247411,G
2018-12-01,0,2,0.566835765497,0.00440588083163,R
2018-12-01,0,3,0.556977427923,0.00326754924924,B
2018-12-01,0,3,0.526105794083,0.00658659946061,C
2018-12-01,0,3,0.580439618584,0.00298507533039,G
2018-12-01,0,3,0.532167862674,0.00214875141037,R
2018-12-01,0,4,0.581082534699,0.00416152635367,B
2018-12-01,0,4,0.537540739661,0.00780451607696,C
2018-12-01,0,4,0.582000948722,0.00190967830189,G
2018-12-01,0,4,0.540093834166,0.00250686770097,R
2019-03-01,0,1,0.559242335373,0.00439699720623,B
2019-03-01,0,1,0.541727070878,0.00724447296792,C
2019-03-01,0,1,0.572711049116,0.00656021205993,G
2019-03-01,0,1,0.531275241521,0.00751711244727,R
2019-03-01,0,2,0.582762262696,0.0112120976792,B
2019-03-01,0,2,0.560953157171,0.00871207448026,C
2019-03-01,0,2,0.631186265266,0.00565311409654,G
2019-03-01,0,2,0.578295744258,0.00652626791391,R
2019-03-01,0,3,0.559110649004,0.00432229521876,B
2019-03-01,0,3,0.565860202444,0.011697693933,C
2019-03-01,0,3,0.56956354585,0.0100217145338,G
2019-03-01,0,3,0.525397377311,0.00670229784179,R
2019-03-01,0,4,0.575229607857,0.00426375100075,B
2019-03-01,0,4,0.53241808186,0.00780652419033,C
2019-03-01,0,4,0.592054111867,0.00660349308719,G
2019-03-01,0,4,0.52585006881,0.00673728243384,R
2019-04-01,0,1,0.544622258441,0.00211273036104,B
2019-04-01,0,1,0.533322589722,0.00766513253074,C
2019-04-01,0,1,0.563257045216,0.00234803065158,G
2019-04-01,0,1,0.519615236485,0.00878097276551,R
2019-04-01,0,2,0.598823219318,0.00444619976952,B
2019-04-01,0,2,0.570947990602,0.009721275142,C
2019-04-01,0,2,0.605578176942,0.00380021840846,G
2019-04-01,0,2,0.56649285953,0.00553158796879,R
2019-04-01,0,3,0.541562590727,0.00341912491501,B
2019-04-01,0,3,0.52273125907,0.00479392766686,C
2019-04-01,0,3,0.569665233853,0.0021515722043,G
2019-04-01,0,3,0.529855261771,0.00421319666323,R
2019-04-01,0,4,0.559614375914,0.00423125544812,B
2019-04-01,0,4,0.531892695311,0.00258598107132,C
2019-04-01,0,4,0.573708512429,0.00301603978819,G
2019-04-01,0,4,0.522949734244,0.00247653505396,R
